Ward ID,Ward,Councillor,Journal Date,Vendor,Expense Type,Description,Account,Amount
5,St. James - Brooklands - Weston,Scott Gillingham,01/21/2016 12:00:00 AM,Imperial Parking Canada Corporation,Carryover CWA,Carryover CWA - Feb 1-29-Mpc-1 Stall,Parking Space Rental,$195.00
1,Old Kildonan,Devi Sharma,01/21/2016 12:00:00 AM,Rene'S Courier,Carryover CWA,Carryover CWA - Courier Service,Freight and Messenger Services,$18.00
15,North Kildonan,Jeff Browaty,01/21/2016 12:00:00 AM,Gateway Recreation Centre Inc,Carryover CWA,Carryover CWA - Winter Carnival & Tournament,Contrib-Sponsorships-Cash,$250.00
13,Transcona,Russ Wyatt,01/21/2016 12:00:00 AM,Imperial Parking Canada Corporation,Carryover CWA,Carryover CWA - Mpc Feb 1-29-Lot 47,Parking Space Rental,$180.00
13,Transcona,Russ Wyatt,01/21/2016 12:00:00 AM,Rene'S Courier,Carryover CWA,Carryover CWA - Courier Service,Freight and Messenger Services,$4.50
13,Transcona,Russ Wyatt,01/21/2016 12:00:00 AM,Transcona Major Junior Hockey Club,Carryover CWA,Carryover CWA - Sportsman Dinner,"Luncheons, Receptions & Events",$1000.00
12,St. Boniface,Matt Allard,01/21/2016 12:00:00 AM,Rene'S Courier,Carryover CWA,Carryover CWA - Courier Service,Freight and Messenger Services,$4.50
11,St. Vital,Brian Mayes,01/21/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,"Carryover CWA - Kiosk Purchase, Councillor Brian Mayes, Invoice # 116004, For The Windsor Winter Carnival.",Contrib-Donations,$77.22
10,South Winnipeg - St. Norbert,Janice Lukes,01/21/2016 12:00:00 AM,Jennifer Raindahl,Carryover CWA,Carryover CWA - Off Work Constituent Correspon,Non-Professional Services,$157.50
8,River Heights - Fort Garry,John Orlikow,01/19/2016 12:00:00 AM,Manitoba Blue Cross,CWA,CWA - Cllrs Exec Asisstants-Feb2016,Casual Services,$232.38
4,Daniel McIntyre,Cindy Gilroy,01/19/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Asisstants-Feb2016,Non-Professional Services,$233.42
5,St. James - Brooklands - Weston,Scott Gillingham,01/19/2016 12:00:00 AM,Canstar Community News Limited,Carryover CWA,Carryover CWA - The Metro,Advertising,$261.64
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/19/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Asisstants-Feb2016,Casual Services,$233.16
2,Mynarski,Ross Eadie,01/19/2016 12:00:00 AM,Manitoba Blue Cross,CWA,CWA - Cllrs Exec Asisstants-Feb2016,Casual Services,$231.60
15,North Kildonan,Jeff Browaty,01/19/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Asisstants-Feb2016,Non-Professional Services,$93.21
14,Elmwood - East Kildonan,Jason Schreyer,01/19/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Asisstants-Feb2016,Casual Services,$225.25
12,St. Boniface,Matt Allard,01/19/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Asisstants-Feb2016,Casual Services,$90.61
11,St. Vital,Brian Mayes,01/19/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Asisstants-Feb2016,Casual Services,$94.50
11,St. Vital,Brian Mayes,01/19/2016 12:00:00 AM,St Vital Curling Club Inc,Carryover CWA,Carryover CWA - Travelers Curling Club Prog,Advertising,$50.00
10,South Winnipeg - St. Norbert,Janice Lukes,01/19/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Asisstants-Feb2016,Casual Services,$235.51
8,River Heights - Fort Garry,John Orlikow,01/18/2016 12:00:00 AM,Pembina Active Living (55+),CWA,CWA - 2016 Newsletter Insert,Advertising,$200.00
6,St. Charles,Shawn Dobson,01/18/2016 12:00:00 AM,St James Assiniboia 55+ Centre,Carryover CWA,Carryover CWA - Jan/Feb Newsletter-Cllr Dobson,Advertising,$63.00
6,St. Charles,Shawn Dobson,01/18/2016 12:00:00 AM,The Assiniboia Chamber Of Commerce,Carryover CWA,Carryover CWA - 2016 Membership Fee-Jan-Dec,Membership Fees,$200.00
3,Point Douglas,Mike Pagtakhan,01/18/2016 12:00:00 AM,World Chinese Business Post,CWA,CWA - January 2016 Ad-Cllr Pagtakhan,Advertising,$60.00
11,St. Vital,Brian Mayes,01/18/2016 12:00:00 AM,La Liberte,Carryover CWA,Carryover CWA - One Yr Subs Renewal-Cllr Mayes,Periodicals and Subscriptions,$61.65
11,St. Vital,Brian Mayes,01/18/2016 12:00:00 AM,Louis Riel School Division,Carryover CWA,Carryover CWA - Budget Town Hall Meeting,Ward Activities,$25.00
11,St. Vital,Brian Mayes,01/18/2016 12:00:00 AM,Louis Riel School Division,Carryover CWA,Carryover CWA - Dakota Collegiate Alumni,"Luncheons, Receptions & Events",$750.00
10,South Winnipeg - St. Norbert,Janice Lukes,01/18/2016 12:00:00 AM,Grace Cafe,Carryover CWA,Carryover CWA - Re: Community Proj-Cllr Lukes,Business Meetings,$43.85
10,South Winnipeg - St. Norbert,Janice Lukes,01/15/2016 12:00:00 AM,Janice Lukes,Carryover CWA,Carryover CWA - Fridge For City Hall Office,Office Equipment,$134.97
5,St. James - Brooklands - Weston,Scott Gillingham,01/14/2016 12:00:00 AM,Scott Gillingham,Carryover CWA,Carryover CWA - Boston Pizza-Police Board,Business Meetings,$27.36
5,St. James - Brooklands - Weston,Scott Gillingham,01/14/2016 12:00:00 AM,Scott Gillingham,Carryover CWA,Carryover CWA - Joe Black Coffee-Ward Issues,Business Meetings,$2.91
1,Old Kildonan,Devi Sharma,01/14/2016 12:00:00 AM,Fernoc Group Ltd,Carryover CWA,Carryover CWA - Office Space Rental-Jan 2016,Rentals,$1278.31
15,North Kildonan,Jeff Browaty,01/14/2016 12:00:00 AM,Jeff Browaty,Carryover CWA,Carryover CWA - Malanka 2016 Dinner & Dance,"Luncheons, Receptions & Events",$412.68
15,North Kildonan,Jeff Browaty,01/14/2016 12:00:00 AM,Jeff Browaty,Carryover CWA,Carryover CWA - Winnipeg Free Press,Periodicals and Subscriptions,$319.79
15,North Kildonan,Jeff Browaty,01/14/2016 12:00:00 AM,Jeff Browaty,Chairmanship,Chairmanship - Downtown Parking Discussion,Business Meetings,$47.96
4,Daniel McIntyre,Cindy Gilroy,01/13/2016 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,Carryover CWA,Carryover CWA - Recycle Box,Advertising,$400.00
5,St. James - Brooklands - Weston,Scott Gillingham,01/13/2016 12:00:00 AM,Winnipeg Outdoor Marketing Group Inc,Carryover CWA,Carryover CWA - Recycle Box-Cllr Gillingham,Advertising,$225.00
6,St. Charles,Shawn Dobson,01/13/2016 12:00:00 AM,Assiniboine Memorial Curling Club Inc,Carryover CWA,Carryover CWA - Billboard Advertising,Advertising,$100.00
6,St. Charles,Shawn Dobson,01/13/2016 12:00:00 AM,Contempra Signs Ltd,Carryover CWA,Carryover CWA - Coroplast Sponsor-Cllr Dobson,Advertising,$178.20
15,North Kildonan,Jeff Browaty,01/13/2016 12:00:00 AM,All-Net.Ca,Carryover CWA,Carryover CWA - Annual Hosting-Cllr Browaty,Periodicals and Subscriptions,$359.40
15,North Kildonan,Jeff Browaty,01/13/2016 12:00:00 AM,Gateway Recreation Centre Inc,Carryover CWA,Carryover CWA - Billboard-Cllr Browaty,Advertising,$900.00
15,North Kildonan,Jeff Browaty,01/13/2016 12:00:00 AM,The North Kildonan Community Club,Carryover CWA,Carryover CWA - 2016 Winter Hockey Classic,Ward Activities,$250.00
11,St. Vital,Brian Mayes,01/13/2016 12:00:00 AM,Winnipeg Chinatown Development Corp,Carryover CWA,Carryover CWA - Chinese New Year Banquet,"Luncheons, Receptions & Events",$50.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/11/2016 12:00:00 AM,Keystone Rainbow Curling League,Carryover CWA,Carryover CWA - Friends Of The Bonspiel,Advertising,$250.00
5,St. James - Brooklands - Weston,Scott Gillingham,01/11/2016 12:00:00 AM,Scott Gillingham,Carryover CWA,Carryover CWA - Website Domain Renewal,Periodicals and Subscriptions,$11.99
12,St. Boniface,Matt Allard,01/11/2016 12:00:00 AM,Mathieu Allard,Carryover CWA,Carryover CWA - Francofunds Discussion,Business Meetings,$38.55
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$1801.41
8,River Heights - Fort Garry,John Orlikow,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$2296.24
4,Daniel McIntyre,Cindy Gilroy,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$545.14
4,Daniel McIntyre,Cindy Gilroy,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$1600.87
5,St. James - Brooklands - Weston,Scott Gillingham,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$1755.67
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$2102.38
6,St. Charles,Shawn Dobson,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$1962.51
3,Point Douglas,Mike Pagtakhan,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1930.07
1,Old Kildonan,Devi Sharma,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$1313.58
2,Mynarski,Ross Eadie,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1811.47
15,North Kildonan,Jeff Browaty,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Non-Professional Services,$1801.41
14,Elmwood - East Kildonan,Jason Schreyer,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$2203.28
12,St. Boniface,Matt Allard,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$2161.56
11,St. Vital,Brian Mayes,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,CWA,CWA - Executive Assistant Salary & Benefits,Casual Services,$1509.45
11,St. Vital,Brian Mayes,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$516.85
10,South Winnipeg - St. Norbert,Janice Lukes,01/09/2016 12:00:00 AM,Councillor's Executive Assistant,Carryover CWA,Carryover CWA - Executive Assistant Salary & Benefits,Casual Services,$2520.83
13,Transcona,Russ Wyatt,01/08/2016 12:00:00 AM,North Kildonan United Church,Carryover CWA,Carryover CWA - Donation,Contrib-Donations,$50.00
13,Transcona,Russ Wyatt,01/08/2016 12:00:00 AM,Special Olympics Manitoba #304,Carryover CWA,Carryover CWA - Donation,Contrib-Donations,$50.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/07/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,"Carryover CWA - January 6, 2016, Kiosk Sales Invoice # 116002, Councillor Gerbasi Purchase For - South Osborne Community Refugee Initiative.",Contrib-Donations,$105.75
5,St. James - Brooklands - Weston,Scott Gillingham,01/07/2016 12:00:00 AM,Scott Gillingham,Carryover CWA,Carryover CWA - New Leaf Airlines Event,Parking Meter/Voucher,$3.81
5,St. James - Brooklands - Weston,Scott Gillingham,01/07/2016 12:00:00 AM,St James Assiniboia 55+ Centre,Carryover CWA,Carryover CWA - Jan/Feb 2016-S Gillingham,Advertising,$63.00
5,St. James - Brooklands - Weston,Scott Gillingham,01/07/2016 12:00:00 AM,The Assiniboia Chamber Of Commerce,Carryover CWA,Carryover CWA - 2016 Membership Fee,Membership Fees,$200.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/07/2016 12:00:00 AM,Benchmark Advertising Ltd,Carryover CWA,Carryover CWA - Rental Benches,Advertising,$150.00
13,Transcona,Russ Wyatt,12/31/2015 12:00:00 AM,Transcona Biz,,CWA - 2015 Winter Wonderland,Ward Activities,$200.00
3,Point Douglas,Mike Pagtakhan,01/07/2016 12:00:00 AM,Benchmark Advertising Ltd,CWA,CWA - Rental Benches,Advertising,$145.00
11,St. Vital,Brian Mayes,01/07/2016 12:00:00 AM,Benchmark Advertising Ltd,Carryover CWA,Carryover CWA - Rental Benches-Annual,Advertising,$1800.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/06/2016 12:00:00 AM,Churchill Park United Church,Carryover CWA,Carryover CWA - South Osborne Syrian Refugee,"Luncheons, Receptions & Events",$40.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/06/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,"Carryover CWA - January 6, 2016, Kiosk Sales Invoice # 116001, Councillor Gerbasi, For The South Osborne Community Refugee Initiative.",Contrib-Donations,$105.75
4,Daniel McIntyre,Cindy Gilroy,01/06/2016 12:00:00 AM,Women'S Enterprise Centre Of Manitoba,Carryover CWA,Carryover CWA - She Day 2016,"Luncheons, Receptions & Events",$49.00
2,Mynarski,Ross Eadie,01/06/2016 12:00:00 AM,Indian & Metis Friendship Centre,Carryover CWA,Carryover CWA - 2016 Wall Advertisement,Advertising,$750.00
11,St. Vital,Brian Mayes,01/06/2016 12:00:00 AM,General Council Of Winnipeg,Carryover CWA,Carryover CWA - Signage Rental-Jan-Dec 2016,Advertising,$300.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/05/2016 12:00:00 AM,Fort Rouge Curling Club Inc,Carryover CWA,Carryover CWA - Ice Sign-Fort Rouge Cc,Advertising,$500.00
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/05/2016 12:00:00 AM,Riverview Community Centre Inc,Carryover CWA,Carryover CWA - Reflector Advertising,Advertising,$400.00
8,River Heights - Fort Garry,John Orlikow,01/05/2016 12:00:00 AM,Manitoba Blue Cross,CWA,CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$232.38
8,River Heights - Fort Garry,John Orlikow,01/05/2016 12:00:00 AM,Suckerpunch,CWA,CWA - Community Centre Carnival Ad,Advertising,$65.00
4,Daniel McIntyre,Cindy Gilroy,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$233.42
5,St. James - Brooklands - Weston,Scott Gillingham,01/05/2016 12:00:00 AM,Imperial Parking Canada Corporation,Carryover CWA,Carryover CWA - Jan 1-31 Mpc,Parking Space Rental,$180.00
5,St. James - Brooklands - Weston,Scott Gillingham,01/05/2016 12:00:00 AM,Winnipeg Military Family Resource Centre,Carryover CWA,Carryover CWA - Yellow Ribbon Gala 2016,"Luncheons, Receptions & Events",$200.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/05/2016 12:00:00 AM,All-Net.Ca,Carryover CWA,Carryover CWA - 1 Yr Of Site Mtnc-Website Host,Periodicals and Subscriptions,$809.40
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/05/2016 12:00:00 AM,Charleswood Senior Centre Inc,Carryover CWA,Carryover CWA - 2016 Newsletter,Advertising,$55.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$233.16
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/05/2016 12:00:00 AM,Roblin Park Community Centre,Carryover CWA,Carryover CWA - 2016 Winter Carnival,Advertising,$100.00
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/05/2016 12:00:00 AM,Westdale Community Centre Inc,Carryover CWA,Carryover CWA - Westdale Winter Carnival,Advertising,$100.00
6,St. Charles,Shawn Dobson,01/05/2016 12:00:00 AM,Kw9a1 Falcons,Carryover CWA,Carryover CWA - Kw Warhawks Tournament,Ward Activities,$200.00
6,St. Charles,Shawn Dobson,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$232.12
6,St. Charles,Shawn Dobson,01/05/2016 12:00:00 AM,Women'S Enterprise Centre Of Manitoba,Carryover CWA,Carryover CWA - Sheday 2016-Christy Lakie,"Luncheons, Receptions & Events",$98.00
3,Point Douglas,Mike Pagtakhan,01/05/2016 12:00:00 AM,Manitoba Blue Cross,CWA,CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$231.86
2,Mynarski,Ross Eadie,01/05/2016 12:00:00 AM,Manitoba Blue Cross,CWA,CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$231.60
15,North Kildonan,Jeff Browaty,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Non-Professional Services,$93.21
14,Elmwood - East Kildonan,Jason Schreyer,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$225.25
13,Transcona,Russ Wyatt,01/05/2016 12:00:00 AM,Imperial Parking Canada Corporation,Carryover CWA,Carryover CWA - Mpc-Jan 1-31-Belanger/Cllr Wya,Parking Space Rental,$180.00
13,Transcona,Russ Wyatt,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$-225.90
12,St. Boniface,Matt Allard,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$232.61
11,St. Vital,Brian Mayes,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$94.50
11,St. Vital,Brian Mayes,01/05/2016 12:00:00 AM,St Vital Victorias Mmjhl,Carryover CWA,Carryover CWA - 2016 Season,Advertising,$200.00
10,South Winnipeg - St. Norbert,Janice Lukes,01/05/2016 12:00:00 AM,Manitoba Blue Cross,Carryover CWA,Carryover CWA - Cllrs Exec Assistants-Jan 2016,Casual Services,$235.49
13,Transcona,Russ Wyatt,01/04/2016 12:00:00 AM,Winnipeg Free Press,Carryover CWA,Carryover CWA - 52-Wk Subscription-Cllr Wyatt,Periodicals and Subscriptions,$329.48
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$31.45
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/01/2016 12:00:00 AM,Flexity,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Flx,Telephone,$27.61
9,Fort Rouge - East Fort Garry,Jenny Gerbasi,01/01/2016 12:00:00 AM,MTS Mobility,Carryover CWA,Carryover CWA - MTS Account,Telephone,$210.93
8,River Heights - Fort Garry,John Orlikow,01/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$1.58
8,River Heights - Fort Garry,John Orlikow,01/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.61
8,River Heights - Fort Garry,John Orlikow,01/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$462.75
4,Daniel McIntyre,Cindy Gilroy,01/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$0.63
4,Daniel McIntyre,Cindy Gilroy,01/01/2016 12:00:00 AM,Flexity,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Flx,Telephone,$55.22
4,Daniel McIntyre,Cindy Gilroy,01/01/2016 12:00:00 AM,MTS Mobility,Carryover CWA,Carryover CWA - MTS Account,Telephone,$56.70
5,St. James - Brooklands - Weston,Scott Gillingham,01/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$8.05
5,St. James - Brooklands - Weston,Scott Gillingham,01/01/2016 12:00:00 AM,Flexity,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Flx,Telephone,$55.22
5,St. James - Brooklands - Weston,Scott Gillingham,01/01/2016 12:00:00 AM,MTS Mobility,Carryover CWA,Carryover CWA - MTS Account,Telephone,$180.25
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$20.88
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/01/2016 12:00:00 AM,Flexity,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Flx,Telephone,$55.22
7,Charleswood - Tuxedo - Whyte Ridge,Marty Morantz,01/01/2016 12:00:00 AM,MTS Mobility,Carryover CWA,Carryover CWA - MTS Account,Telephone,$56.70
6,St. Charles,Shawn Dobson,01/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$21.04
6,St. Charles,Shawn Dobson,01/01/2016 12:00:00 AM,Flexity,Carryover CWA,Carryover CWA - Cof-Gl-I-109-Flx,Telephone,$55.22
6,St. Charles,Shawn Dobson,01/01/2016 12:00:00 AM,MTS Mobility,Carryover CWA,Carryover CWA - MTS Account,Telephone,$115.02
3,Point Douglas,Mike Pagtakhan,01/01/2016 12:00:00 AM,City of Winnipeg - Journal Entry,CWA,CWA - Cof-Gl-I-109-Ixr-Xerox,"Printing,Binding,Photocopying",$90.31
3,Point Douglas,Mike Pagtakhan,01/01/2016 12:00:00 AM,Flexity,CWA,CWA - Cof-Gl-I-109-Flx,Telephone,$27.61
3,Point Douglas,Mike Pagtakhan,01/01/2016 12:00:00 AM,MTS Mobility,CWA,CWA - MTS Account,Telephone,$277.43
1,Old Kildonan,Devi Sharma,01/01/2016 12:00:00 AM,MTS Communications,Carryover CWA,Carryover CWA - MTS Account,Telephone,$191.65
1,Old Kildonan,Devi Sharma,01/01/2016 12:00:00 AM,MTS Mobility,Carryover CWA,Carryover CWA - MTS Account,Telephone,$145.85
